gene_oid,Locus Tag,Gene Product Name,Genome ID,Genome Name,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,DNA Sequence Length (bp),Amino Acid Sequence Length (aa),Locus Type,Is Pseudogene,Is Obsolete,Is Partial Gene,Add Date,Is Public,Transmembrane Helices,Signal Peptides,Scaffold ID,Scaffold External Accession,Scaffold Name,Scaffold Length (bp),Scaffold GC %,Scaffold Read Depth,COG,Pfam,Tigrfam,Enzyme,KO,IMG Term,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails (GOLD),Alt2. Contact Names (GOLD),Altitude,Bioproject Accession,Biosample Accession,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal Id,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Isolation,Isolation Country,ITS PID,ITS Proposal Id,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO Project ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Relevance,Replicate,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits
2526024246,H978DRAFT_4040,response regulator receiver modulated diguanylate cyclase,2524614846,Alteromonas sp. ALT199,,,,4634452,4635438,-,987,328,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG3706 - Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam00990 - GGDEF<br/><br/>,TIGR00254 - diguanylate cyclase (GGDEF) domain<br/><br/>,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022388,H978DRAFT_2182,"two-component system, chemotaxis family, response regulator CheV",2524614846,Alteromonas sp. ALT199,,,,2501898,2502875,-,978,325,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG0835 - Chemotaxis signal transduction protein<br/><br/>,pfam01584 - CheW<br/><br/>pfam00072 - Response_reg<br/><br/>,,,"KO:K03415 - cheV; two-component system, chemotaxis family, response regulator CheV<br/><br/>",,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526023394,H978DRAFT_3188,"two component transcriptional regulator, winged helix family",2524614846,Alteromonas sp. ALT199,arcA,,,3664179,3664886,+,708,235,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG0745 - DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam00486 - Trans_reg_C<br/><br/>,,,"KO:K07773 - arcA; two-component system, OmpR family, aerobic respiration control protein ArcA<br/><br/>","2317 - two component transcriptional regulator, winged helix family<br/><br/>",_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020901,H978DRAFT_0695,"two component, sigma54 specific, transcriptional regulator, Fis family",2524614846,Alteromonas sp. ALT199,,,,825823,827163,+,1341,446,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2204 - DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains<br/><br/>",pfam00158 - Sigma54_activat<br/><br/>pfam00072 - Response_reg<br/><br/>,,,"KO:K07715 - glrR, qseF; two-component system, NtrC family, response regulator GlrR<br/><br/>",,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020996,H978DRAFT_0790,Response regulator containing a CheY-like receiver domain and a GGDEF domain,2524614846,Alteromonas sp. ALT199,,,,926655,928277,-,1623,540,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022093,H978DRAFT_1887,Signal transduction histidine kinase,2524614846,Alteromonas sp. ALT199,,,,2162134,2166246,-,4113,1370,CDS,No,No,,5/22/13,Yes,1,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG0642 - Signal transduction histidine kinase<br/><br/>,pfam02518 - HATPase_c<br/><br/>pfam07494 - Reg_prop<br/><br/>pfam00072 - Response_reg<br/><br/>pfam00512 - HisKA<br/><br/>pfam07495 - Y_Y_Y<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526024224,H978DRAFT_4018,"two component transcriptional regulator, LuxR family",2524614846,Alteromonas sp. ALT199,,,,4604794,4605423,-,630,209,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2197 - DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains<br/><br/>",pfam00196 - GerE<br/><br/>pfam00072 - Response_reg<br/><br/>,,,,"2289 - two component transcriptional regulator, LuxR family<br/><br/>",_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020410,H978DRAFT_0204,"two component transcriptional regulator, LuxR family",2524614846,Alteromonas sp. ALT199,,,,256601,257260,-,660,219,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2197 - DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains<br/><br/>",pfam00196 - GerE<br/><br/>pfam00072 - Response_reg<br/><br/>,,,,"2289 - two component transcriptional regulator, LuxR family<br/><br/>",_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022673,H978DRAFT_2467,"two-component system, OmpR family, response regulator",2524614846,Alteromonas sp. ALT199,,,,2848924,2849604,+,681,226,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG0745 - DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam00486 - Trans_reg_C<br/><br/>,,,"KO:K02483 - K02483; two-component system, OmpR family, response regulator<br/><br/>",,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526023088,H978DRAFT_2882,Response regulator receiver domain-containing protein,2524614846,Alteromonas sp. ALT199,,,,3342024,3343094,-,1071,356,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022532,H978DRAFT_2326,phytochrome sensor hybrid histidine kinase,2524614846,Alteromonas sp. ALT199,,,,2675286,2677940,-,2655,884,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG4251 - Bacteriophytochrome (light-regulated signal transduction histidine kinase)<br/><br/>,pfam02518 - HATPase_c<br/><br/>pfam01590 - GAF<br/><br/>pfam00512 - HisKA<br/><br/>pfam08446 - PAS_2<br/><br/>pfam00072 - Response_reg<br/><br/>pfam00360 - PHY<br/><br/>,,,,2361 - phytochrome sensor hybrid histidine kinase (EC 2.7.13.3)<br/><br/>,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526021615,H978DRAFT_1409,response regulator receiver protein,2524614846,Alteromonas sp. ALT199,,,,1624987,1626648,-,1662,553,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526023366,H978DRAFT_3160,"two-component system, chemotaxis family, response regulator CheB",2524614846,Alteromonas sp. ALT199,cheB,,,3632855,3633901,-,1047,348,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2201 - Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains<br/><br/>",pfam01339 - CheB_methylest<br/><br/>pfam00072 - Response_reg<br/><br/>,,EC:3.1.1.61 - Protein-glutamate methylesterase.<br/><br/>,"KO:K03412 - cheB; two-component system, chemotaxis family, response regulator CheB [EC:3.1.1.61]<br/><br/>",,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020497,H978DRAFT_0291,Chemotaxis protein CheY-P-specific phosphatase CheC,2524614846,Alteromonas sp. ALT199,,,,351895,352890,+,996,331,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG1776 - Chemotaxis protein CheY-P-specific phosphatase CheC<br/><br/>,pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020366,H978DRAFT_0160,"Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains",2524614846,Alteromonas sp. ALT199,,,,197694,198059,-,366,121,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020304,H978DRAFT_0098,response regulator receiver modulated diguanylate cyclase/phosphodiesterase,2524614846,Alteromonas sp. ALT199,,,,106839,109064,+,2226,741,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2200 - EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)<br/><br/>",pfam00563 - EAL<br/><br/>pfam00072 - Response_reg<br/><br/>pfam11849 - DUF3369<br/><br/>pfam00990 - GGDEF<br/><br/>,TIGR00254 - diguanylate cyclase (GGDEF) domain<br/><br/>,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020610,H978DRAFT_0404,"two-component system, chemotaxis family, response regulator CheV",2524614846,Alteromonas sp. ALT199,,,,494234,495163,+,930,309,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG0835 - Chemotaxis signal transduction protein<br/><br/>,pfam01584 - CheW<br/><br/>pfam00072 - Response_reg<br/><br/>,,,"KO:K03415 - cheV; two-component system, chemotaxis family, response regulator CheV<br/><br/>",,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022530,H978DRAFT_2324,Signal transduction histidine kinase,2524614846,Alteromonas sp. ALT199,,,,2671457,2674666,+,3210,1069,CDS,No,No,,5/22/13,Yes,1,1,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG0642 - Signal transduction histidine kinase<br/><br/>,pfam02518 - HATPase_c<br/><br/>pfam00072 - Response_reg<br/><br/>pfam01627 - Hpt<br/><br/>pfam00512 - HisKA<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526023962,H978DRAFT_3756,"two-component system, OmpR family, response regulator CpxR",2524614846,Alteromonas sp. ALT199,,,,4312538,4313227,-,690,229,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG0745 - DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain<br/><br/>",pfam00486 - Trans_reg_C<br/><br/>pfam00072 - Response_reg<br/><br/>,,,"KO:K19610 - pfeR, pirR; two-component system, OmpR family, response regulator PfeR<br/><br/>",,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020409,H978DRAFT_0203,PAS domain S-box-containing protein,2524614846,Alteromonas sp. ALT199,,,,253907,256420,+,2514,837,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG0642 - Signal transduction histidine kinase<br/><br/>,pfam00512 - HisKA<br/><br/>pfam02518 - HATPase_c<br/><br/>pfam08448 - PAS_4<br/><br/>pfam13188 - PAS_8<br/><br/>pfam00072 - Response_reg<br/><br/>,TIGR00229 - PAS domain S-box<br/><br/>,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022698,H978DRAFT_2492,"two component transcriptional regulator, LuxR family",2524614846,Alteromonas sp. ALT199,,,,2872702,2873322,+,621,206,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2197 - DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam00196 - GerE<br/><br/>,,,"KO:K07693 - desR; two-component system, NarL family, response regulator DesR<br/><br/>","2289 - two component transcriptional regulator, LuxR family<br/><br/>",_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
